repo,pr_number,duration_hours,description_length,num_comments,num_participants
sindresorhus/awesome-nodejs,1185,1899.4611111111112,505,0,1
sindresorhus/awesome-nodejs,1183,0.9558333333333333,330,0,1
sindresorhus/awesome-nodejs,1182,20.804166666666667,776,0,1
sindresorhus/awesome-nodejs,1181,19.925555555555555,749,0,1
sindresorhus/awesome-nodejs,1180,0.1325,3875,0,1
sindresorhus/awesome-nodejs,1179,24.48138888888889,330,0,1
sindresorhus/awesome-nodejs,1177,9499.788333333334,330,0,1
sindresorhus/awesome-nodejs,1176,6844.4075,0,0,1
sindresorhus/awesome-nodejs,1175,1799.0594444444444,939,0,1
sindresorhus/awesome-nodejs,1174,10538.0475,330,0,1
sindresorhus/awesome-nodejs,1173,0.5286111111111111,330,0,1
sindresorhus/awesome-nodejs,1172,168.10888888888888,836,0,1
sindresorhus/awesome-nodejs,1171,11403.710833333333,616,0,1
sindresorhus/awesome-nodejs,1170,1.2122222222222223,758,0,1
sindresorhus/awesome-nodejs,1168,984.8777777777777,53,0,1
sindresorhus/awesome-nodejs,1167,1.0694444444444444,89,0,1
sindresorhus/awesome-nodejs,1165,1150.8055555555557,526,0,1
sindresorhus/awesome-nodejs,1164,1174.9730555555554,651,0,1
sindresorhus/awesome-nodejs,1163,546.6141666666666,622,0,1
sindresorhus/awesome-nodejs,1162,3.921388888888889,269,0,1
sindresorhus/awesome-nodejs,1161,1.5219444444444445,77,0,1
sindresorhus/awesome-nodejs,1159,1817.6944444444443,496,0,1
sindresorhus/awesome-nodejs,1157,935.9102777777778,608,0,1
sindresorhus/awesome-nodejs,1156,2011.841111111111,526,0,1
sindresorhus/awesome-nodejs,1155,2087.321111111111,330,0,1
sindresorhus/awesome-nodejs,1154,0.2658333333333333,330,0,1
sindresorhus/awesome-nodejs,1153,14562.936666666666,519,0,1
sindresorhus/awesome-nodejs,1152,60.5575,330,0,1
sindresorhus/awesome-nodejs,1151,2256.1894444444442,13,0,1
sindresorhus/awesome-nodejs,1150,2283.3375,0,0,1
sindresorhus/awesome-nodejs,1149,2408.685,56,0,1
sindresorhus/awesome-nodejs,1147,2662.768611111111,330,0,1
sindresorhus/awesome-nodejs,1146,17.8525,451,0,1
sindresorhus/awesome-nodejs,1145,22.02861111111111,330,0,1
sindresorhus/awesome-nodejs,1143,0.7344444444444445,523,0,1
sindresorhus/awesome-nodejs,1142,1726.6830555555555,759,0,1
sindresorhus/awesome-nodejs,1141,0.065,444,0,1
sindresorhus/awesome-nodejs,1140,0.06888888888888889,632,0,1
sindresorhus/awesome-nodejs,1139,3433.160277777778,63,0,1
sindresorhus/awesome-nodejs,1137,276.41,1362,0,1
sindresorhus/awesome-nodejs,1132,411.0497222222222,564,0,1
